City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,kastamonu,41.5,33.6667,9.260000000000048,75,84,0.95,TR,1667863136
285,caibarien,22.5206,-79.4669,25.620000000000005,74,2,7.57,CU,1667863136
286,sao filipe,14.8961,-24.4956,25.75,67,73,1.71,CV,1667863136
287,nombre de dios,23.85,-104.2333,27.75,16,0,2.86,MX,1667863137
288,karratha,-20.7377,116.8463,19.960000000000036,56,0,7.17,AU,1667863137
289,porecatu,-22.7558,-51.3792,19.950000000000045,54,26,2.32,BR,1667863137
290,port hedland,-20.3167,118.5667,23.03000000000003,49,4,8.23,AU,1667863138
291,xiaoweizhai,26.1903,107.5125,13.510000000000048,85,20,0.69,CN,1667863138
292,hakkari,37.5833,44.1667,0.8799999999999955,75,75,0.0,TR,1667863138
293,eyl,7.9803,49.8164,25.27000000000004,77,24,3.23,SO,1667863139
294,haverfordwest,51.8017,-4.9691,13.640000000000043,86,100,2.68,GB,1667863139
295,vidim,56.4088,103.1106,-5.889999999999986,87,85,4.23,RU,1667863139
296,salobrena,36.7428,-3.5872,19.150000000000034,65,1,2.23,ES,1667863140
297,esperance,-33.8667,121.9,14.910000000000025,81,100,7.03,AU,1667863140
298,gobabis,-22.45,18.9667,17.710000000000036,62,2,2.38,NA,1667863140
299,sol-iletsk,51.1631,54.9918,-7.289999999999964,98,97,1.76,RU,1667863042
300,belle fourche,44.6714,-103.8522,10.730000000000018,34,100,9.9,US,1667863141
301,general roca,-39.0333,-67.5833,27.07000000000005,33,53,3.96,AR,1667863141
302,touba,8.2833,-7.6833,23.370000000000005,73,51,0.53,CI,1667863141
303,moose factory,51.2585,-80.6094,0.0,80,75,8.23,CA,1667863142
304,kristiansund,63.1115,7.732,6.360000000000014,75,100,2.06,NO,1667863143
305,isiolo,0.3546,37.5822,20.200000000000045,75,88,2.48,KE,1667863144
306,escanaba,45.7453,-87.0646,5.170000000000016,67,100,0.0,US,1667863144
307,xingyi,24.1877,102.817,8.150000000000034,95,0,0.8,CN,1667863145
308,cervo,43.6702,-7.4101,12.760000000000048,69,86,9.38,ES,1667863145
309,adrar,20.5022,-10.0711,25.110000000000014,16,0,3.73,MR,1667863146
310,richards bay,-28.783,32.0377,21.55000000000001,89,99,5.11,ZA,1667863146
311,mahibadhoo,3.7833,72.9667,27.400000000000034,75,73,4.38,MV,1667863148
312,boguchany,58.3814,97.4531,-5.699999999999989,90,97,3.23,RU,1667863148
313,te anau,-45.4167,167.7167,18.02000000000004,48,47,0.88,NZ,1667863149
314,nanortalik,60.1432,-45.2371,-2.859999999999957,89,100,1.44,GL,1667863149
315,carahue,-38.7,-73.1667,13.430000000000007,71,1,1.73,CL,1667863150
316,kirakira,-10.4544,161.9205,28.680000000000007,76,86,3.63,SB,1667863150
317,ravar,31.2656,56.8055,13.010000000000048,42,0,1.61,IR,1667863166
318,korla,41.7597,86.1469,8.439999999999998,38,100,0.4,CN,1667863167
319,gimli,50.6336,-96.9907,-1.9899999999999523,80,97,3.6,CA,1667863167
320,borgarnes,64.5383,-21.9206,5.03000000000003,82,100,4.47,IS,1667863167
321,seara,41.1818,-7.8003,16.760000000000048,90,90,2.79,PT,1667863168
322,tiksi,71.6872,128.8694,-17.139999999999986,91,100,8.25,RU,1667863168
323,vitoria da conquista,-14.8661,-40.8394,18.340000000000032,74,90,3.21,BR,1667863183
324,ndele,8.4109,20.6473,23.970000000000027,67,99,2.34,CF,1667863185
325,ibotirama,-12.1853,-43.2206,25.420000000000016,61,100,1.21,BR,1667863186
326,kodiak,57.79,-152.4072,3.730000000000018,87,100,9.26,US,1667863186
327,sterling,39.0062,-77.4286,22.0,45,0,3.6,US,1667863186
328,solnechnyy,50.7214,136.6319,-3.089999999999975,61,96,1.09,RU,1667863187
329,chengde,40.9725,117.9361,1.080000000000041,38,2,0.99,CN,1667863187
330,gazojak,41.1875,61.4036,4.770000000000039,56,98,4.67,TM,1667863188
331,sosnovoborsk,56.1325,93.3589,-4.479999999999961,95,97,1.58,RU,1667863188
332,road town,18.4167,-64.6167,28.02000000000004,89,20,5.14,VG,1667863188
333,batalha,-9.6778,-37.1247,23.77000000000004,87,100,3.56,BR,1667863189
334,yatou,37.15,122.3833,10.29000000000002,86,0,2.18,CN,1667863189
335,villanueva de la serena,38.9766,-5.7974,15.180000000000007,62,88,1.7,ES,1667863189
336,catalina,32.5056,-110.9211,26.950000000000045,22,52,0.45,US,1667863190
337,kirovsk,48.6375,38.6428,0.10000000000002274,86,15,2.26,UA,1667863190
338,edgewater,28.9889,-80.9023,25.010000000000048,88,40,4.12,US,1667863190
339,davenda,53.5556,119.317,-8.649999999999977,95,99,1.16,RU,1667863191
340,camopi,3.1655,-52.3158,22.600000000000023,98,92,1.29,GF,1667863191
341,norman wells,65.282,-126.8329,-14.979999999999961,78,20,4.12,CA,1667863195
342,adre,13.4667,22.2,26.0,20,88,6.26,TD,1667863195
343,pandan,14.0453,124.1694,27.33000000000004,86,100,3.2,PH,1667863224
344,almeirim,-1.5233,-52.5817,24.260000000000048,92,100,0.66,BR,1667863225
345,port lincoln,-34.7333,135.8667,24.29000000000002,45,99,7.0,AU,1667862935
346,tottori,35.5,134.2333,11.04000000000002,82,20,4.12,JP,1667863225
347,leningradskiy,69.3833,178.4167,-9.789999999999964,87,100,2.56,RU,1667863226
348,poum,-20.2333,164.0167,25.650000000000034,79,99,4.79,NC,1667863226
349,port macquarie,-31.4333,152.9167,22.160000000000025,74,62,2.13,AU,1667863226
350,panjakent,39.4952,67.6093,3.5200000000000387,100,100,1.99,TJ,1667863227
351,dormidontovka,47.7702,134.9076,-1.5600000000000023,74,15,3.98,RU,1667863227
352,kasangulu,-4.5911,15.1708,22.58000000000004,87,77,0.75,CD,1667863227
353,ko samui,9.5357,99.9357,24.950000000000045,94,40,2.57,TH,1667863228
354,siedlce,52.1677,22.2901,6.4500000000000455,90,70,3.75,PL,1667863232
355,port blair,11.6667,92.75,26.610000000000014,81,79,4.98,IN,1667863236
356,salalah,17.0151,54.0924,25.05000000000001,78,0,2.06,OM,1667863241
357,hamilton,39.1834,-84.5333,16.350000000000023,31,0,3.09,US,1667862943
358,balkanabat,39.5108,54.3671,6.240000000000009,55,1,1.77,TM,1667863256
359,visby,57.6409,18.296,10.590000000000032,87,0,9.26,SE,1667863086
360,mgandu,-5.95,34.1333,20.210000000000036,60,95,2.54,TZ,1667863256
361,morondava,-20.2833,44.2833,24.370000000000005,77,35,1.88,MG,1667863257
362,sangar,63.9242,127.4739,-26.21999999999997,99,98,0.93,RU,1667863257
363,waitati,-45.75,170.5667,16.210000000000036,60,34,2.3,NZ,1667863258
364,veraval,20.9,70.3667,24.680000000000007,60,30,4.5,IN,1667863258
365,sao paulo de olivenca,-3.3783,-68.8725,26.77000000000004,72,92,0.73,BR,1667863258
366,eberbach,49.4694,8.9928,11.410000000000025,86,62,1.64,DE,1667863259
367,vao,-22.6667,167.4833,23.650000000000034,84,88,7.73,NC,1667863259
368,madang,-5.2246,145.7966,25.360000000000014,87,100,1.51,PG,1667863259
369,douentza,14.9951,-2.9517,25.060000000000002,15,55,2.45,ML,1667863260
370,chitral,35.8462,71.7858,7.8700000000000045,76,87,0.51,PK,1667863260
371,fitii,-16.7333,-151.0333,25.74000000000001,76,5,3.36,PF,1667863260
372,tashtyp,52.7939,89.8983,-2.2899999999999636,87,100,0.21,RU,1667863261
373,diamantino,-14.4086,-56.4461,26.160000000000025,32,0,1.24,BR,1667863261
374,qarqin,37.4185,66.0436,10.670000000000016,61,100,8.45,AF,1667863262
375,borborema,-21.6197,-49.0736,21.840000000000032,35,0,4.77,BR,1667863323
376,jinchang,38.4953,102.1739,4.110000000000014,40,96,2.55,CN,1667863324
377,forest grove,45.5198,-123.1107,6.220000000000027,82,100,7.2,US,1667863192
378,virtsu,58.5716,23.5115,9.990000000000009,91,100,12.05,EE,1667863325
379,buraydah,26.326,43.975,19.25,65,0,3.09,SA,1667863325
380,lima,-12.0432,-77.0282,21.610000000000014,67,0,4.63,PE,1667863160
381,gravdal,68.1214,13.5031,5.060000000000002,72,44,7.96,NO,1667863328
382,wucheng,29.6008,118.175,13.54000000000002,84,0,0.9,CN,1667863224
383,kem,64.9555,34.5793,2.420000000000016,96,100,0.81,RU,1667863328
384,sao francisco,-15.9486,-44.8644,25.260000000000048,54,76,1.11,BR,1667863329
385,grand-lahou,5.1367,-5.0242,25.710000000000036,85,61,2.05,CI,1667863329
386,mariental,-24.6333,17.9667,17.610000000000014,66,14,1.09,NA,1667863330
387,belyy yar,53.6039,91.3903,-5.079999999999984,90,40,0.0,RU,1667863330
388,havelock,34.8791,-76.9013,23.99000000000001,81,20,2.06,US,1667863331
389,bose,45.4612,8.0137,9.310000000000002,73,41,1.55,IT,1667863332
390,roma,43.2128,-75.4557,10.53000000000003,53,20,5.66,US,1667863112
391,tessalit,20.1986,1.0114,23.08000000000004,15,31,4.07,ML,1667863333
392,heiligenhafen,54.3667,10.9833,12.810000000000002,89,100,8.32,DE,1667863334
393,muravlenko,63.7898,74.523,-8.909999999999968,94,100,4.94,RU,1667863334
394,bac lieu,9.285,105.7244,24.939999999999998,86,100,2.27,VN,1667863334
395,talnakh,69.4865,88.3972,-19.889999999999986,99,96,3.06,RU,1667863335
396,angoche,-16.2325,39.9086,24.600000000000023,79,5,5.52,MZ,1667863337
397,aksarka,66.5606,67.7975,-6.75,96,100,2.77,RU,1667863337
398,orange cove,36.6244,-119.3137,15.129999999999995,95,100,3.6,US,1667863338
399,gillette,44.2911,-105.5022,9.510000000000048,46,0,12.35,US,1667863339
400,pozo colorado,-23.4923,-58.7972,25.010000000000048,38,99,3.2,PY,1667863339
401,abu kamal,34.4506,40.9171,17.52000000000004,45,53,5.09,SY,1667863340
402,gasa,31.5,34.4667,19.379999999999995,57,3,4.05,PS,1667863340
403,valparaiso,-33.0393,-71.6273,16.129999999999995,82,100,2.57,CL,1667863340
404,abonnema,4.7084,6.7931,25.900000000000034,84,97,2.38,NG,1667863345
405,atar,20.5169,-13.0499,26.54000000000002,16,0,1.05,MR,1667863345
406,tautira,-17.7333,-149.15,24.5,86,1,5.49,PF,1667863311
407,kapuskasing,49.4169,-82.4331,-0.9499999999999886,80,75,5.66,CA,1667863346
408,hofn,64.2539,-15.2082,5.7900000000000205,92,100,10.65,IS,1667863346
409,bocanda,7.0626,-4.4995,23.660000000000025,85,80,1.73,CI,1667863347
410,winnemucca,40.973,-117.7357,5.03000000000003,45,100,5.14,US,1667863317
411,prince rupert,54.3161,-130.3201,-0.9499999999999886,33,0,8.23,CA,1667863054
412,vostok,46.4856,135.8833,-1.75,82,32,1.81,RU,1667863348
413,los llanos de aridane,28.6585,-17.9182,18.860000000000014,48,0,4.12,ES,1667863348
414,kishi,9.0833,3.85,24.24000000000001,41,91,0.32,NG,1667863348
415,kolondieba,11.0882,-6.8926,24.210000000000036,31,70,2.01,ML,1667863349
416,guerrero negro,27.9769,-114.0611,20.410000000000025,67,81,6.56,MX,1667863349
417,beringovskiy,63.05,179.3167,-1.3599999999999568,97,100,6.58,RU,1667863349
418,dosso,13.049,3.1937,25.30000000000001,15,14,4.1,NE,1667863350
419,fukue,32.6881,128.8419,14.200000000000045,82,0,1.54,JP,1667863350
420,cruzeiro do oeste,-23.785,-53.0733,18.04000000000002,68,46,1.29,BR,1667863350
421,coquimbo,-29.9533,-71.3436,14.850000000000023,82,100,3.6,CL,1667863174
422,davidson,36.1501,-86.7833,23.25,70,75,4.02,US,1667863225
423,siteki,-26.45,31.95,17.689999999999998,96,90,1.71,SZ,1667863280
424,labuhan,-6.8844,112.2051,25.730000000000018,84,100,2.98,ID,1667863351
425,roald,62.5833,6.1333,9.07000000000005,81,75,3.09,NO,1667863351
426,kashi,39.4547,75.9797,6.560000000000002,65,20,2.0,CN,1667863352
427,floro,61.5996,5.0328,7.980000000000018,81,75,6.69,NO,1667863352
428,starogard gdanski,53.964,18.5264,9.260000000000048,86,66,5.14,PL,1667863353
429,yar-sale,66.8333,70.8333,-6.0,95,100,2.86,RU,1667863353
430,lithgow,-33.4833,150.15,12.550000000000011,74,96,2.07,AU,1667863353
431,hervey bay,-25.2986,152.8535,22.110000000000014,59,43,6.49,AU,1667863354
432,thohoyandou,-22.9456,30.485,19.05000000000001,87,81,0.71,ZA,1667863354
433,jijiga,9.35,42.8,17.230000000000018,68,0,0.73,ET,1667863354
434,clarksdale,34.2001,-90.5709,21.060000000000002,100,100,5.14,US,1667863355
435,takoradi,4.8845,-1.7554,26.25,84,63,2.74,GH,1667863355
436,ketchikan,55.3422,-131.6461,1.2600000000000477,25,0,4.12,US,1667863105
437,kozhva,65.1073,57.0459,-2.509999999999991,97,100,3.15,RU,1667863355
438,cacoal,-11.4386,-61.4472,26.910000000000025,45,15,0.72,BR,1667863356
439,qasigiannguit,68.8193,-51.1922,-20.73999999999998,89,13,2.52,GL,1667863308
440,suifenhe,44.4,131.1667,-1.5199999999999818,65,2,2.29,CN,1667863356
441,vila franca do campo,37.7167,-25.4333,16.78000000000003,86,100,2.34,PT,1667863231
442,sayyan,15.1718,44.3244,11.220000000000027,39,1,0.98,YE,1667863357
443,standish,43.9831,-83.9589,7.160000000000025,53,0,4.43,US,1667863357
444,plerin,48.5425,-2.7798,15.110000000000014,75,99,7.6,FR,1667863357
445,eldorado,-23.7869,-54.2836,21.710000000000036,63,48,1.68,BR,1667863358
446,ossora,59.2353,163.0719,-1.0399999999999636,88,100,2.6,RU,1667863358
447,riosucio,5.4216,-75.7032,15.75,97,67,0.96,CO,1667863358
448,esmeraldas,-19.7625,-44.3139,20.58000000000004,92,73,1.93,BR,1667863359
449,anadyr,64.75,177.4833,-1.7199999999999704,92,75,7.0,RU,1667863359
450,vana-vigala,58.7806,24.2522,9.910000000000025,88,100,5.72,EE,1667863359
451,paungde,18.4833,95.5,19.99000000000001,82,2,2.64,MM,1667863364
452,mata,40.683,-7.4592,13.110000000000014,94,92,2.31,PT,1667863364
453,nyzhnya krynka,48.1135,38.1606,1.2600000000000477,80,36,2.8,UA,1667863364
454,nara,34.6851,135.8049,12.760000000000048,68,18,0.76,JP,1667863207
455,nevers,46.9167,3.3333,8.020000000000039,85,100,2.33,FR,1667863365
456,kupang,-10.1667,123.5833,27.670000000000016,78,100,1.55,ID,1667863365
457,tungor,53.3808,142.9564,-5.289999999999964,60,76,6.72,RU,1667863365
458,babstovo,48.1167,132.4833,-1.1299999999999955,65,61,2.34,RU,1667863366
459,hokitika,-42.7167,170.9667,15.200000000000045,64,26,2.7,NZ,1667863366
460,khash,28.2211,61.2158,14.860000000000014,47,43,1.03,IR,1667863366
461,kaspiyskiy,45.3929,47.3707,6.7000000000000455,62,75,6.53,RU,1667863367
462,tupancireta,-29.0806,-53.8358,13.930000000000007,74,14,5.7,BR,1667863127
463,broome,42.2506,-75.833,11.670000000000016,52,0,5.66,US,1667863191
464,deputatskiy,69.3,139.9,-20.75999999999999,95,100,2.52,RU,1667863372
465,calkini,20.3667,-90.05,28.310000000000002,57,38,2.14,MX,1667863372
466,vila do conde,41.3548,-8.7434,18.03000000000003,100,75,6.17,PT,1667863372
467,marystown,47.1666,-55.1483,14.150000000000034,90,95,12.38,CA,1667863373
468,hami,42.8,93.45,6.140000000000043,33,100,0.53,CN,1667863373
469,chicama,-7.8447,-79.1469,16.30000000000001,73,20,3.53,PE,1667863374
470,banda aceh,5.5577,95.3222,26.25,77,100,3.69,ID,1667863215
471,kurilsk,45.2333,147.8833,7.430000000000007,67,24,4.28,RU,1667863374
472,lompoc,34.6391,-120.4579,16.03000000000003,91,75,3.6,US,1667863374
473,chenzhou,25.8,113.0333,17.970000000000027,87,20,0.51,CN,1667863375
474,zharkent,44.1628,80.0,8.350000000000023,80,92,4.02,KZ,1667863375
475,rocha,-34.4833,-54.3333,12.629999999999995,91,0,3.11,UY,1667863214
476,mocuba,-16.8392,36.9856,22.860000000000014,88,7,1.27,MZ,1667863376
477,trinidad,-14.8333,-64.9,30.99000000000001,51,0,0.0,BO,1667863377
478,batagay-alyta,67.8006,130.4114,-19.029999999999973,89,100,1.34,RU,1667863377
479,old shinyanga,-3.55,33.4,22.460000000000036,67,78,1.91,TZ,1667863378
480,bayan,46.0833,127.4,-1.17999999999995,65,18,2.91,CN,1667863378
481,kilindoni,-7.9139,39.6668,25.370000000000005,83,4,4.98,TZ,1667863379
482,lagoa,39.05,-27.9833,17.340000000000032,67,100,8.08,PT,1667863287
483,bayji,34.9311,43.487,18.58000000000004,25,41,2.61,IQ,1667863380
484,lodja,-3.4833,23.4333,20.420000000000016,96,94,0.54,CD,1667863382
485,gamba,-2.65,10.0,25.03000000000003,90,100,3.11,GA,1667863383
486,itarema,-2.9248,-39.9167,26.200000000000045,75,87,6.96,BR,1667863249
487,rawson,-43.3002,-65.1023,19.160000000000025,45,20,7.2,AR,1667863383
488,husavik,66.0449,-17.3389,4.220000000000027,94,100,4.6,IS,1667863221
489,port hueneme,34.1478,-119.1951,18.52000000000004,91,100,7.72,US,1667863384
490,qui nhon,13.7667,109.2333,22.629999999999995,89,100,4.75,VN,1667863385
491,erzin,36.9559,36.2,15.629999999999995,77,100,1.0,TR,1667863385
492,pinawa,50.1489,-95.8811,-1.67999999999995,76,100,1.02,CA,1667863390
493,tolaga bay,-38.3667,178.3,17.170000000000016,63,94,4.76,NZ,1667863390
494,aqtobe,50.2797,57.2072,-1.9499999999999886,86,100,6.0,KZ,1667863391
495,saint-georges,12.0564,-61.7485,26.400000000000034,84,73,4.61,GD,1667863391
496,morgan city,29.6994,-91.2068,28.0,65,46,2.98,US,1667863392
497,mlonggo,-6.5333,110.7,25.939999999999998,81,100,1.21,ID,1667863393
498,aranos,-24.1333,19.1167,16.510000000000048,76,2,1.86,NA,1667863393
499,kruisfontein,-34.0033,24.7314,14.590000000000032,81,100,3.1,ZA,1667863395
500,tehachapi,35.1322,-118.449,13.350000000000023,88,100,5.36,US,1667863396
501,puerto del rosario,28.5004,-13.8627,21.860000000000014,88,100,5.14,ES,1667863130
502,tateyama,34.9833,139.8667,16.700000000000045,75,1,6.06,JP,1667863398
503,riyadh,24.6877,46.7219,21.08000000000004,66,0,1.5,SA,1667862999
504,zabol,32.25,67.25,8.510000000000048,42,0,2.12,AF,1667863398
505,texarkana,33.4251,-94.0477,22.129999999999995,90,100,4.12,US,1667863399
506,cabedelo,-6.9811,-34.8339,26.370000000000005,74,72,4.36,BR,1667863399
507,yelkhovka,53.8667,50.2832,0.4200000000000159,88,100,3.17,RU,1667863399
508,touros,-5.1989,-35.4608,25.850000000000023,72,99,5.01,BR,1667863400
509,vicuna,-30.0319,-70.7081,24.32000000000005,51,97,1.61,CL,1667863400
510,tuatapere,-46.1333,167.6833,18.05000000000001,50,97,1.35,NZ,1667863400
511,pangody,65.85,74.4859,-7.019999999999982,93,100,3.95,RU,1667863401
512,ust-tsilma,65.441,52.1498,0.3300000000000409,99,100,2.79,RU,1667863401
513,moussoro,13.6408,16.4901,27.660000000000025,18,6,4.64,TD,1667863401
514,gazli,40.1333,63.45,5.0,54,40,3.96,UZ,1667863402
515,oriximina,-1.7656,-55.8661,24.590000000000032,88,99,0.63,BR,1667863402
516,umm lajj,25.0213,37.2685,23.560000000000002,61,0,3.29,SA,1667863402
517,renfrew,55.872,-4.3925,14.020000000000039,81,75,7.2,GB,1667863403
518,plettenberg bay,-34.0527,23.3716,15.78000000000003,71,66,3.03,ZA,1667863403
519,colesberg,-30.72,25.0972,16.410000000000025,64,100,3.17,ZA,1667863404
520,chapais,49.7834,-74.8492,-1.1200000000000045,72,99,7.26,CA,1667863404
521,kargat,55.1956,80.2811,-2.849999999999966,97,83,2.12,RU,1667863404
522,neijiang,29.5835,105.0622,16.29000000000002,93,99,0.68,CN,1667863406
523,englewood,39.6478,-104.9878,15.439999999999998,41,40,5.14,US,1667863406
524,nioki,-2.7167,17.6833,21.439999999999998,94,51,0.86,CD,1667863407
525,green river,41.5286,-109.4662,11.660000000000025,44,100,2.68,US,1667863407
526,limbang,4.75,115.0,25.060000000000002,97,96,0.71,MY,1667863241
527,alofi,-19.0595,-169.9187,26.939999999999998,61,40,5.66,NU,1667863407
528,marsh harbour,26.5412,-77.0636,26.370000000000005,73,2,12.72,BS,1667863408
529,yaan,7.3833,8.5667,24.710000000000036,42,93,0.89,NG,1667863408
530,puerto escondido,15.85,-97.0667,29.460000000000036,61,75,3.09,MX,1667863412
531,stornoway,58.2093,-6.3865,12.180000000000007,93,100,7.2,GB,1667863413
532,magadan,59.5667,150.8,-8.159999999999968,90,100,9.39,RU,1667863354
533,bowen,-20.0167,148.2333,26.120000000000005,57,0,7.05,AU,1667863413
534,pundaguitan,6.3711,126.1689,27.760000000000048,75,56,1.36,PH,1667863413
535,pampa,35.5362,-100.9599,20.02000000000004,52,0,5.66,US,1667863199
536,coihaique,-45.5752,-72.0662,14.340000000000032,82,75,2.06,CL,1667863414
537,hun,29.1268,15.9477,15.840000000000032,58,0,1.83,LY,1667863414
538,west plains,36.7281,-91.8524,18.460000000000036,39,75,3.6,US,1667863415
539,bonito,-21.1211,-56.4819,20.670000000000016,50,8,2.28,BR,1667863415
540,nantucket,41.2835,-70.0995,18.060000000000002,94,0,4.63,US,1667863294
541,mazagao,-0.115,-51.2894,25.03000000000003,96,98,2.14,BR,1667863415
542,vydrino,51.485,104.8461,-0.2799999999999727,96,100,4.38,RU,1667863416
543,tofield,53.3668,-112.6686,-13.379999999999995,96,100,5.78,CA,1667863423
544,praia da vitoria,38.7333,-27.0667,17.090000000000032,88,75,5.86,PT,1667863363
545,bilma,18.6853,12.9164,22.470000000000027,19,0,3.63,NE,1667863427
546,orlik,52.5178,99.825,-8.120000000000005,96,98,0.86,RU,1667863428
547,bahir dar,11.5936,37.3908,15.5,68,48,1.5,ET,1667863428
548,zyryanovsk,49.7386,84.2719,3.6299999999999955,97,100,0.87,KZ,1667863428
549,lakes entrance,-37.8811,147.981,23.980000000000018,56,3,0.68,AU,1667863429
550,portland,45.5234,-122.6762,6.580000000000041,91,75,3.6,US,1667863225
551,auchterarder,56.2961,-3.7069,12.470000000000027,88,100,7.21,GB,1667863430
552,high wycombe,51.6291,-0.7493,14.990000000000009,79,100,2.24,GB,1667863430
553,cervantes,-39.05,-67.3833,28.150000000000034,29,60,4.0,AR,1667863431
554,khrebtovaya,56.7032,104.2494,-7.389999999999986,93,94,4.5,RU,1667863431
555,vardo,70.3705,31.1107,0.9900000000000091,93,100,3.09,NO,1667863223
556,melfi,40.9965,15.6514,9.960000000000036,85,4,1.28,IT,1667863432
557,beni suef,29.0731,31.0979,18.33000000000004,57,0,2.35,EG,1667863432
558,batemans bay,-35.7167,150.1833,18.939999999999998,56,5,2.48,AU,1667863312
559,shingu,33.7333,135.9833,14.900000000000034,71,0,2.46,JP,1667863213
560,estrella,15.75,121.0333,24.189999999999998,89,99,1.89,PH,1667863432
561,bud,39.447,-86.1758,14.260000000000048,36,54,3.46,US,1667863433
562,juybar,36.6412,52.9124,10.460000000000036,77,83,2.98,IR,1667863433
563,ust-uda,54.1742,103.0304,-4.289999999999964,87,100,2.06,RU,1667863433
564,quelimane,-17.8786,36.8883,25.53000000000003,83,34,3.85,MZ,1667863434
565,launceston,-41.45,147.1667,22.010000000000048,51,18,3.6,AU,1667863434
566,gizo,-8.103,156.8419,28.310000000000002,74,93,3.41,SB,1667863434
567,valencia,39.3333,-0.8333,14.78000000000003,73,12,1.95,ES,1667863435
568,mogadishu,2.0371,45.3438,25.49000000000001,83,49,3.7,SO,1667863135
